#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0001593	Osteoblast	2	15	1.56	0.0448	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
TISSUES	BTO:0000140	Bone	4	138	0.9	0.0468	9606.ENSP00000352257,9606.ENSP00000357516,9606.ENSP00000375978,9606.ENSP00000432282	XRCC6,TPM3,XRCC5,TAGLN
TISSUES	BTO:0001690	B-cell lymphoma cell	4	140	0.89	0.0479	9606.ENSP00000223136,9606.ENSP00000310226,9606.ENSP00000348886,9606.ENSP00000357516	FIS1,RAB1B,STOML2,TPM3
TISSUES	BTO:0004238	Interstitial cell	3	64	1.11	0.0479	9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000368646	PRDX3,YWHAG,PRDX4
COMPARTMENTS	GOCC:0005622	Intracellular	69	11202	0.22	2.40e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,NEDD8,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0043229	Intracellular organelle	64	9242	0.27	2.40e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,NEDD8,RPS16,TRIM28,RBM25,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,RPL30,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0043226	Organelle	65	9848	0.25	4.30e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,NEDD8,RPS16,TRIM28,RBM25,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,RPL30,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0005737	Cytoplasm	57	7871	0.29	1.12e-08	9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,NEDD8,RPS16,RBM25,MARS,RPL8,GRPEL1,ATP6V1A,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,XRCC6,MAP4,SNX6,COPA,TPM3,S100A4,SNX27,PFDN4,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,NUCB1,ATP5J,SEPT9,GPX1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0005829	Cytosol	33	2919	0.49	2.19e-07	9606.ENSP00000223136,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000273398,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000321259,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000428085,9606.ENSP00000480332,9606.ENSP00000480359	FIS1,PHPT1,NEDD8,RPS16,MARS,RPL8,GRPEL1,ATP6V1A,SYNPO2,YWHAG,MYL1,RAB1B,TALDO1,DLST,CAPRIN1,CTNNB1,RPS26,XRCC6,MAP4,COPA,TPM3,SNX27,PFDN4,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,TMSB4X,RPL30,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0042788	Polysomal ribosome	6	28	1.77	9.37e-07	9606.ENSP00000225388,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	NUFIP2,RPL8,RPS26,RPL10A,RPL11,RPL30
COMPARTMENTS	GOCC:0110165	Cellular anatomical entity	70	13853	0.14	2.57e-06	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,NEDD8,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0032991	Protein-containing complex	42	5142	0.35	3.03e-06	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000273398,9606.ENSP00000298510,9606.ENSP00000307280,9606.ENSP00000317379,9606.ENSP00000335304,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,LRP1,NEDD8,RPS16,TRIM28,MARS,RPL8,GRPEL1,ATP6V1A,PRDX3,MYL1,GLS,DLST,CTNNB1,RPS26,XRCC6,MAP4,SNX6,APOA2,COPA,TPM3,SNX27,PFDN4,RPL10A,RPL11,BAG6,XRCC5,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,RPL30,SOD2,PRKCSH,TRAPPC3,PDLIM5
COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle	50	7476	0.26	2.12e-05	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357048,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332	PSMD8,SF3A1,OGDH,FIS1,NUFIP2,CTSD,LRP1,NEDD8,RPS16,TRIM28,RBM25,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PRDX3,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,COPA,S100A4,SNX27,PFDN4,CMPK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,GPX1,RPL30,SOD2,PRKCSH,CIRBP,TRAPPC3
COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle	54	8685	0.23	2.85e-05	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,NEDD8,RPS16,TRIM28,RBM25,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,YWHAG,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,SNX6,COPA,S100A4,SNX27,PFDN4,CMPK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,GPX1,RPL30,SOD2,PRKCSH,CIRBP,TRAPPC3
COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen	28	2812	0.43	5.80e-05	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000264954,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000363676,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000407375,9606.ENSP00000446252,9606.ENSP00000466134	SF3A1,OGDH,SERPINE1,CTSD,TRIM28,RBM25,GRPEL1,NONO,ACAA2,PTX3,PRDX3,GLS,MDH2,DLST,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,RPL11,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,GPX1,SOD2,PRKCSH
COMPARTMENTS	GOCC:0022626	Cytosolic ribosome	6	88	1.27	0.00019	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
COMPARTMENTS	GOCC:0005840	Ribosome	7	186	1.01	0.00098	9606.ENSP00000225388,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	NUFIP2,RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
COMPARTMENTS	GOCC:0005759	Mitochondrial matrix	9	369	0.82	0.0013	9606.ENSP00000222673,9606.ENSP00000264954,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000407375,9606.ENSP00000446252	OGDH,GRPEL1,ACAA2,PRDX3,GLS,MDH2,DLST,GPX1,SOD2
COMPARTMENTS	GOCC:0031982	Vesicle	20	2051	0.42	0.0047	9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000446252	SERPINE1,CTSD,LRP1,ATP6V1A,ATP6V1B2,PTX3,PRDX3,YWHAG,RAB1B,CTNNB1,XRCC6,SNX6,COPA,S100A4,SNX27,BAG6,CKAP4,PRDX4,TMSB4X,SOD2
COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle	26	3196	0.34	0.0049	9606.ENSP00000225388,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000466897,9606.ENSP00000480359	NUFIP2,RPS16,RPL8,NONO,SYNPO2,MYL1,DLST,CAPRIN1,CTNNB1,RPS26,SFPQ,XRCC6,MAP4,CALD1,TPM3,RPL10A,RPL11,CKAP4,TMSB4X,XRCC5,ARPC1B,SEPT9,KLC1,RPL30,CIRBP,PDLIM5
COMPARTMENTS	GOCC:0044391	Ribosomal subunit	6	166	0.99	0.0049	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
COMPARTMENTS	GOCC:0022625	Cytosolic large ribosomal subunit	4	51	1.33	0.0052	9606.ENSP00000262584,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPL8,RPL10A,RPL11,RPL30
COMPARTMENTS	GOCC:0043564	Ku70:Ku80 complex	2	2	2.43	0.0080	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
COMPARTMENTS	GOCC:0099080	Supramolecular complex	11	769	0.59	0.0115	9606.ENSP00000225388,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000340329,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000367265,9606.ENSP00000391249,9606.ENSP00000466897,9606.ENSP00000480359	NUFIP2,SYNPO2,MYL1,CAPRIN1,MAP4,CALD1,TPM3,CKAP4,SEPT9,CIRBP,PDLIM5
COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex	9	562	0.64	0.0215	9606.ENSP00000215793,9606.ENSP00000225388,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000375978,9606.ENSP00000428085	SF3A1,NUFIP2,RPS16,RPL8,RPS26,RPL10A,RPL11,XRCC5,RPL30
COMPARTMENTS	GOCC:0005739	Mitochondrion	13	1149	0.49	0.0244	9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000264954,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000348886,9606.ENSP00000360473,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000446252	OGDH,FIS1,GRPEL1,ACAA2,PRDX3,GLS,MDH2,DLST,STOML2,PFDN4,ATP5J,GPX1,SOD2
COMPARTMENTS	GOCC:0045252	Oxoglutarate dehydrogenase complex	2	5	2.04	0.0244	9606.ENSP00000222673,9606.ENSP00000335304	OGDH,DLST
COMPARTMENTS	GOCC:0062151	Catalase complex	2	5	2.04	0.0244	9606.ENSP00000407375,9606.ENSP00000446252	GPX1,SOD2
COMPARTMENTS	GOCC:0001725	Stress fiber	3	36	1.35	0.0286	9606.ENSP00000306015,9606.ENSP00000357516,9606.ENSP00000391249	SYNPO2,TPM3,SEPT9
COMPARTMENTS	GOCC:0015629	Actin cytoskeleton	7	355	0.73	0.0286	9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000389631,9606.ENSP00000391249,9606.ENSP00000480359	SYNPO2,MYL1,CALD1,TPM3,ARPC1B,SEPT9,PDLIM5
COMPARTMENTS	GOCC:0032807	DNA ligase IV complex	2	6	1.96	0.0286	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
COMPARTMENTS	GOCC:0042382	Paraspeckles	2	6	1.96	0.0286	9606.ENSP00000276079,9606.ENSP00000349748	NONO,SFPQ
COMPARTMENTS	GOCC:0070418	DNA-dependent protein kinase complex	2	8	1.83	0.0398	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
COMPARTMENTS	GOCC:1990204	Oxidoreductase complex	5	182	0.87	0.0409	9606.ENSP00000222673,9606.ENSP00000317379,9606.ENSP00000335304,9606.ENSP00000407375,9606.ENSP00000446252	OGDH,GLS,DLST,GPX1,SOD2
